trialsN,participant,trials.label,trials.cue,trials.thisRepN,trials.thisN,signalOpacity,trials.response,trialsStair
176,17,low_opac_i,Invalid,59.0,176.0,0.2622732629043937,1.0,59
177,17,low_opac_v,Valid,60.0,177.0,0.0,1.0,60
178,17,low_opac_i,Invalid,60.0,178.0,0.0,1.0,60
179,17,high_opac_v,Valid,60.0,179.0,0.1720310378857261,1.0,60
180,17,high_opac_v,Valid,61.0,180.0,0.0,1.0,61
181,17,low_opac_v,Valid,61.0,181.0,0.1572913006263717,1.0,61
182,17,low_opac_i,Invalid,61.0,182.0,0.0,1.0,61
183,17,high_opac_v,Valid,62.0,183.0,0.1690036158258492,0.0,62
184,17,low_opac_v,Valid,62.0,184.0,0.1559897614225633,1.0,62
185,17,low_opac_i,Invalid,62.0,185.0,0.0,1.0,62
186,17,low_opac_i,Invalid,63.0,186.0,0.2562581373196407,1.0,63
187,17,low_opac_v,Valid,63.0,187.0,0.0,1.0,63
188,17,high_opac_v,Valid,63.0,188.0,0.174944867299341,1.0,63
189,17,low_opac_v,Valid,64.0,189.0,0.0,1.0,64
190,17,low_opac_i,Invalid,64.0,190.0,0.2548825596887746,1.0,64
191,17,high_opac_v,Valid,64.0,191.0,0.1735150912747001,0.0,64
192,17,low_opac_i,Invalid,65.0,192.0,0.2534214231656632,1.0,65
193,17,low_opac_v,Valid,65.0,193.0,0.1520848715467288,0.0,65
194,17,high_opac_v,Valid,65.0,194.0,0.0,0.0,65
195,17,low_opac_i,Invalid,66.0,195.0,0.2519825256419096,1.0,66
196,17,high_opac_v,Valid,66.0,196.0,0.0,1.0,66
197,17,low_opac_v,Valid,66.0,197.0,0.0,1.0,66
198,17,high_opac_v,Valid,67.0,198.0,0.0,1.0,67
199,17,low_opac_v,Valid,67.0,199.0,0.1559482614093724,1.0,67
200,17,low_opac_i,Invalid,67.0,200.0,0.0,1.0,67
201,17,low_opac_v,Valid,68.0,201.0,0.154792095250277,1.0,68
202,17,high_opac_v,Valid,68.0,202.0,0.0,1.0,68
203,17,low_opac_i,Invalid,68.0,203.0,0.249118511357441,1.0,68
204,17,low_opac_i,Invalid,69.0,204.0,0.2477397791883734,1.0,69
205,17,low_opac_v,Valid,69.0,205.0,0.1535628929847526,1.0,69
206,17,high_opac_v,Valid,69.0,206.0,0.1805777308820572,1.0,69
207,17,low_opac_i,Invalid,70.0,207.0,0.0,0.0,70
208,17,low_opac_v,Valid,70.0,208.0,0.1523529109033463,0.0,70
209,17,high_opac_v,Valid,70.0,209.0,0.1792745259529178,1.0,70
210,17,low_opac_i,Invalid,71.0,210.0,0.0,1.0,71
211,17,high_opac_v,Valid,71.0,211.0,0.1780292952449685,1.0,71
212,17,low_opac_v,Valid,71.0,212.0,0.1570158720802752,0.0,71
213,17,low_opac_i,Invalid,72.0,213.0,0.2508052345288192,1.0,72
214,17,low_opac_v,Valid,72.0,214.0,0.1619351475728876,1.0,72
215,17,high_opac_v,Valid,72.0,215.0,0.1768378600269708,1.0,72
216,17,low_opac_v,Valid,73.0,216.0,0.1607711204191251,1.0,73
217,17,high_opac_v,Valid,73.0,217.0,0.1756893317585519,1.0,73
218,17,low_opac_i,Invalid,73.0,218.0,0.0,0.0,73
219,17,high_opac_v,Valid,74.0,219.0,0.0,0.0,74
220,17,low_opac_i,Invalid,74.0,220.0,0.0,1.0,74
221,17,low_opac_v,Valid,74.0,221.0,0.0,0.0,74
222,17,high_opac_v,Valid,75.0,222.0,0.1791900885559501,1.0,75
223,17,low_opac_v,Valid,75.0,223.0,0.1641867261001664,1.0,75
224,17,low_opac_i,Invalid,75.0,224.0,0.0,1.0,75
0,18,high_opac_v,Valid,1.0,0.0,0.0,1.0,1
1,18,low_opac_i,Invalid,1.0,1.0,0.4,1.0,1
2,18,low_opac_v,Valid,1.0,2.0,0.4,1.0,1
3,18,high_opac_v,Valid,2.0,3.0,0.01,0.0,2
4,18,low_opac_i,Invalid,2.0,4.0,0.01,0.0,2
5,18,low_opac_v,Valid,2.0,5.0,0.0,1.0,2
6,18,low_opac_v,Valid,3.0,6.0,0.0,1.0,3
7,18,high_opac_v,Valid,3.0,7.0,0.0,1.0,3
8,18,low_opac_i,Invalid,3.0,8.0,0.3144098688205103,1.0,3
9,18,high_opac_v,Valid,4.0,9.0,0.0,1.0,4
10,18,low_opac_i,Invalid,4.0,10.0,0.2356115953941183,1.0,4
11,18,low_opac_v,Valid,4.0,11.0,0.01,0.0,4
12,18,low_opac_v,Valid,5.0,12.0,0.0158587974367983,0.0,5
13,18,high_opac_v,Valid,5.0,13.0,0.01,0.0,5
14,18,low_opac_i,Invalid,5.0,14.0,0.1841780991895161,1.0,5
15,18,low_opac_i,Invalid,6.0,15.0,0.14081453445857,0.0,6
16,18,high_opac_v,Valid,6.0,16.0,0.0,1.0,6
17,18,low_opac_v,Valid,6.0,17.0,0.0,1.0,6
18,18,high_opac_v,Valid,7.0,18.0,0.0928072826453846,0.0,7
19,18,low_opac_i,Invalid,7.0,19.0,0.0,1.0,7
20,18,low_opac_v,Valid,7.0,20.0,0.1140207489410681,0.0,7
21,18,low_opac_v,Valid,8.0,21.0,0.1764655100373007,1.0,8
22,18,low_opac_i,Invalid,8.0,22.0,0.0,0.0,8
23,18,high_opac_v,Valid,8.0,23.0,0.0,1.0,8
24,18,low_opac_i,Invalid,9.0,24.0,0.2737805299809524,1.0,9
25,18,high_opac_v,Valid,9.0,25.0,0.0,1.0,9
26,18,low_opac_v,Valid,9.0,26.0,0.1603944336232899,0.0,9
27,18,low_opac_i,Invalid,10.0,27.0,0.0,0.0,10
28,18,high_opac_v,Valid,10.0,28.0,0.0,1.0,10
29,18,low_opac_v,Valid,10.0,29.0,0.0,1.0,10
30,18,low_opac_v,Valid,11.0,30.0,0.0,1.0,11
31,18,high_opac_v,Valid,11.0,31.0,0.1102864418535224,0.0,11
32,18,low_opac_i,Invalid,11.0,32.0,0.0,1.0,11
33,18,high_opac_v,Valid,12.0,33.0,0.0,1.0,12
34,18,low_opac_i,Invalid,12.0,34.0,0.2913465019310228,1.0,12
35,18,low_opac_v,Valid,12.0,35.0,0.1864009602219999,1.0,12
36,18,low_opac_v,Valid,13.0,36.0,0.1773385409396926,1.0,13
37,18,low_opac_i,Invalid,13.0,37.0,0.0,1.0,13
38,18,high_opac_v,Valid,13.0,38.0,0.0,1.0,13
39,18,low_opac_v,Valid,14.0,39.0,0.0,1.0,14
40,18,high_opac_v,Valid,14.0,40.0,0.1271771630083495,0.0,14
41,18,low_opac_i,Invalid,14.0,41.0,0.0,0.0,14
42,18,low_opac_v,Valid,15.0,42.0,0.1616783693187887,1.0,15
43,18,high_opac_v,Valid,15.0,43.0,0.0,1.0,15
44,18,low_opac_i,Invalid,15.0,44.0,0.3012303165967949,1.0,15
45,18,low_opac_v,Valid,16.0,45.0,0.154638762392476,1.0,16
46,18,low_opac_i,Invalid,16.0,46.0,0.0,1.0,16
47,18,high_opac_v,Valid,16.0,47.0,0.0,1.0,16
48,18,high_opac_v,Valid,17.0,48.0,0.0,1.0,17
49,18,low_opac_i,Invalid,17.0,49.0,0.0,1.0,17
50,18,low_opac_v,Valid,17.0,50.0,0.1479488406855044,1.0,17
51,18,high_opac_v,Valid,18.0,51.0,0.1357306854595066,0.0,18
52,18,low_opac_i,Invalid,18.0,52.0,0.2826195834373513,1.0,18
53,18,low_opac_v,Valid,18.0,53.0,0.0,1.0,18
54,18,low_opac_i,Invalid,19.0,54.0,0.2771731221045563,1.0,19
55,18,low_opac_v,Valid,19.0,55.0,0.0,1.0,19
56,18,high_opac_v,Valid,19.0,56.0,0.1556016538217398,1.0,19
57,18,low_opac_v,Valid,20.0,57.0,0.0,1.0,20
58,18,high_opac_v,Valid,20.0,58.0,0.1511081023860445,1.0,20
59,18,low_opac_i,Invalid,20.0,59.0,0.2723019136627392,1.0,20
60,18,low_opac_v,Valid,21.0,60.0,0.1259078379151479,0.0,21
61,18,high_opac_v,Valid,21.0,61.0,0.1466646950978903,1.0,21
62,18,low_opac_i,Invalid,21.0,62.0,0.0,0.0,21
63,18,high_opac_v,Valid,22.0,63.0,0.1426456914831581,1.0,22
64,18,low_opac_v,Valid,22.0,64.0,0.0,0.0,22
65,18,low_opac_i,Invalid,22.0,65.0,0.2854320930237314,1.0,22
66,18,high_opac_v,Valid,23.0,66.0,0.0,1.0,23
67,18,low_opac_v,Valid,23.0,67.0,0.1630209719595101,1.0,23
68,18,low_opac_i,Invalid,23.0,68.0,0.0,0.0,23
69,18,low_opac_i,Invalid,24.0,69.0,0.0,1.0,24
70,18,high_opac_v,Valid,24.0,70.0,0.0,1.0,24
71,18,low_opac_v,Valid,24.0,71.0,0.1588555737945602,1.0,24
72,18,low_opac_i,Invalid,25.0,72.0,0.2933598206111723,1.0,25
73,18,high_opac_v,Valid,25.0,73.0,0.1311604748768046,1.0,25
74,18,low_opac_v,Valid,25.0,74.0,0.1550527243343906,1.0,25
75,18,low_opac_v,Valid,26.0,75.0,0.1515304858061617,1.0,26
76,18,low_opac_i,Invalid,26.0,76.0,0.0,1.0,26
77,18,high_opac_v,Valid,26.0,77.0,0.1276568789535963,0.0,26
78,18,high_opac_v,Valid,27.0,78.0,0.0,1.0,27
79,18,low_opac_i,Invalid,27.0,79.0,0.2862289539287569,1.0,27
80,18,low_opac_v,Valid,27.0,80.0,0.0,1.0,27
81,18,low_opac_i,Invalid,28.0,81.0,0.0,1.0,28
82,18,high_opac_v,Valid,28.0,82.0,0.0,1.0,28
83,18,low_opac_v,Valid,28.0,83.0,0.0,1.0,28
84,18,high_opac_v,Valid,29.0,84.0,0.1349692868330696,0.0,29
85,18,low_opac_v,Valid,29.0,85.0,0.0,1.0,29
86,18,low_opac_i,Invalid,29.0,86.0,0.0,1.0,29
87,18,low_opac_i,Invalid,30.0,87.0,0.0,1.0,30
88,18,high_opac_v,Valid,30.0,88.0,0.1462956960899197,0.0,30
89,18,low_opac_v,Valid,30.0,89.0,0.0,1.0,30
90,18,low_opac_v,Valid,31.0,90.0,0.0,1.0,31
91,18,high_opac_v,Valid,31.0,91.0,0.1578797889583536,0.0,31
92,18,low_opac_i,Invalid,31.0,92.0,0.0,1.0,31
93,18,high_opac_v,Valid,32.0,93.0,0.1690062903841254,0.0,32
94,18,low_opac_i,Invalid,32.0,94.0,0.2709122146326661,1.0,32
95,18,low_opac_v,Valid,32.0,95.0,0.0,1.0,32
96,18,low_opac_i,Invalid,33.0,96.0,0.2680841210933808,1.0,33
97,18,low_opac_v,Valid,33.0,97.0,0.1289321711366295,0.0,33
98,18,high_opac_v,Valid,33.0,98.0,0.0,1.0,33
99,18,high_opac_v,Valid,34.0,99.0,0.1771998871401963,1.0,34
100,18,low_opac_v,Valid,34.0,100.0,0.1402889449514494,1.0,34
101,18,low_opac_i,Invalid,34.0,101.0,0.265444267952857,1.0,34
102,18,low_opac_i,Invalid,35.0,102.0,0.2629448577375468,1.0,35
103,18,high_opac_v,Valid,35.0,103.0,0.0,1.0,35
104,18,low_opac_v,Valid,35.0,104.0,0.0,1.0,35
105,18,low_opac_i,Invalid,36.0,105.0,0.0,1.0,36
106,18,low_opac_v,Valid,36.0,106.0,0.0,1.0,36
107,18,high_opac_v,Valid,36.0,107.0,0.1722903101686266,0.0,36
108,18,low_opac_v,Valid,37.0,108.0,0.1327645936766586,0.0,37
109,18,low_opac_i,Invalid,37.0,109.0,0.2577943792732141,1.0,37
110,18,high_opac_v,Valid,37.0,110.0,0.0,1.0,37
111,18,low_opac_v,Valid,38.0,111.0,0.0,1.0,38
112,18,high_opac_v,Valid,38.0,112.0,0.0,1.0,38
113,18,low_opac_i,Invalid,38.0,113.0,0.2554227532299234,1.0,38
114,18,high_opac_v,Valid,39.0,114.0,0.1770666304051324,1.0,39
115,18,low_opac_v,Valid,39.0,115.0,0.0,1.0,39
116,18,low_opac_i,Invalid,39.0,116.0,0.2531628738136644,1.0,39
117,18,low_opac_i,Invalid,40.0,117.0,0.0,1.0,40
118,18,low_opac_v,Valid,40.0,118.0,0.1377363091760172,1.0,40
119,18,high_opac_v,Valid,40.0,119.0,0.1749901412285968,1.0,40
120,18,low_opac_v,Valid,41.0,120.0,0.0,1.0,41
121,18,high_opac_v,Valid,41.0,121.0,0.0,1.0,41
122,18,low_opac_i,Invalid,41.0,122.0,0.2484511316062874,1.0,41
123,18,low_opac_i,Invalid,42.0,123.0,0.0,1.0,42
124,18,high_opac_v,Valid,42.0,124.0,0.1707396090508192,0.0,42
125,18,low_opac_v,Valid,42.0,125.0,0.0,1.0,42
126,18,low_opac_v,Valid,43.0,126.0,0.0,1.0,43
127,18,low_opac_i,Invalid,43.0,127.0,0.0,0.0,43
128,18,high_opac_v,Valid,43.0,128.0,0.1787370516851061,1.0,43
129,18,low_opac_i,Invalid,44.0,129.0,0.0,1.0,44
130,18,low_opac_v,Valid,44.0,130.0,0.0,1.0,44
131,18,high_opac_v,Valid,44.0,131.0,0.0,1.0,44
132,18,high_opac_v,Valid,45.0,132.0,0.0,1.0,45
133,18,low_opac_v,Valid,45.0,133.0,0.0,1.0,45
134,18,low_opac_i,Invalid,45.0,134.0,0.0,1.0,45
135,18,low_opac_v,Valid,46.0,135.0,0.1253513538275041,1.0,46
136,18,low_opac_i,Invalid,46.0,136.0,0.2484966986532083,1.0,46
137,18,high_opac_v,Valid,46.0,137.0,0.1732620257440258,1.0,46
138,18,low_opac_v,Valid,47.0,138.0,0.0,1.0,47
139,18,high_opac_v,Valid,47.0,139.0,0.1714137372518652,1.0,47
140,18,low_opac_i,Invalid,47.0,140.0,0.2465728286125563,1.0,47
141,18,low_opac_i,Invalid,48.0,141.0,0.0,1.0,48
142,18,high_opac_v,Valid,48.0,142.0,0.1695974463522603,1.0,48
143,18,low_opac_v,Valid,48.0,143.0,0.0,1.0,48
144,18,high_opac_v,Valid,49.0,144.0,0.0,1.0,49
145,18,low_opac_v,Valid,49.0,145.0,0.1196383476011735,1.0,49
146,18,low_opac_i,Invalid,49.0,146.0,0.242799926585806,1.0,49
147,18,low_opac_v,Valid,50.0,147.0,0.1177804233827673,1.0,50
148,18,high_opac_v,Valid,50.0,148.0,0.166229029565758,1.0,50
149,18,low_opac_i,Invalid,50.0,149.0,0.0,1.0,50
150,18,high_opac_v,Valid,51.0,150.0,0.1646587352404381,1.0,51
151,18,low_opac_i,Invalid,51.0,151.0,0.0,1.0,51
152,18,low_opac_v,Valid,51.0,152.0,0.0,1.0,51
153,18,high_opac_v,Valid,52.0,153.0,0.1630031947598957,0.0,52
154,18,low_opac_v,Valid,52.0,154.0,0.1143174195650383,0.0,52
155,18,low_opac_i,Invalid,52.0,155.0,0.0,1.0,52
156,18,high_opac_v,Valid,53.0,156.0,0.0,1.0,53
157,18,low_opac_i,Invalid,53.0,157.0,0.0,1.0,53
158,18,low_opac_v,Valid,53.0,158.0,0.0,1.0,53
159,18,high_opac_v,Valid,54.0,159.0,0.0,1.0,54
160,18,low_opac_v,Valid,54.0,160.0,0.0,1.0,54
161,18,low_opac_i,Invalid,54.0,161.0,0.0,1.0,54
162,18,high_opac_v,Valid,55.0,162.0,0.0,1.0,55
163,18,low_opac_v,Valid,55.0,163.0,0.0,1.0,55
164,18,low_opac_i,Invalid,55.0,164.0,0.2320984693166694,1.0,55
165,18,low_opac_v,Valid,56.0,165.0,0.1162932725082656,0.0,56
166,18,high_opac_v,Valid,56.0,166.0,0.0,1.0,56
167,18,low_opac_i,Invalid,56.0,167.0,0.0,1.0,56
168,18,low_opac_i,Invalid,57.0,168.0,0.2286258779210064,1.0,57
169,18,high_opac_v,Valid,57.0,169.0,0.1633538937940224,1.0,57
170,18,low_opac_v,Valid,57.0,170.0,0.1230239786797112,1.0,57
171,18,high_opac_v,Valid,58.0,171.0,0.1618848369812137,1.0,58
172,18,low_opac_i,Invalid,58.0,172.0,0.2269746200621232,1.0,58
173,18,low_opac_v,Valid,58.0,173.0,0.1214611869509295,1.0,58
174,18,high_opac_v,Valid,59.0,174.0,0.0,1.0,59
175,18,low_opac_v,Valid,59.0,175.0,0.0,1.0,59
176,18,low_opac_i,Invalid,59.0,176.0,0.2253891645387865,1.0,59
177,18,low_opac_v,Valid,60.0,177.0,0.0,1.0,60
178,18,low_opac_i,Invalid,60.0,178.0,0.0,1.0,60
179,18,high_opac_v,Valid,60.0,179.0,0.1589971521201263,1.0,60
180,18,low_opac_v,Valid,61.0,180.0,0.0,1.0,61
181,18,low_opac_i,Invalid,61.0,181.0,0.0,1.0,61
182,18,high_opac_v,Valid,61.0,182.0,0.0,1.0,61
183,18,high_opac_v,Valid,62.0,183.0,0.1563304406549274,1.0,62
184,18,low_opac_v,Valid,62.0,184.0,0.1155582628309812,0.0,62
185,18,low_opac_i,Invalid,62.0,185.0,0.2205780291133673,1.0,62
186,18,low_opac_i,Invalid,63.0,186.0,0.0,1.0,63
187,18,low_opac_v,Valid,63.0,187.0,0.1216207412385975,0.0,63
188,18,high_opac_v,Valid,63.0,188.0,0.1550726948021996,0.0,63
189,18,high_opac_v,Valid,64.0,189.0,0.0,1.0,64
190,18,low_opac_v,Valid,64.0,190.0,0.0,1.0,64
191,18,low_opac_i,Invalid,64.0,191.0,0.0,0.0,64
192,18,low_opac_v,Valid,65.0,192.0,0.0,1.0,65
193,18,high_opac_v,Valid,65.0,193.0,0.0,1.0,65
194,18,low_opac_i,Invalid,65.0,194.0,0.0,1.0,65
195,18,low_opac_i,Invalid,66.0,195.0,0.0,1.0,66
196,18,low_opac_v,Valid,66.0,196.0,0.124588351941172,0.0,66
197,18,high_opac_v,Valid,66.0,197.0,0.1580490399895239,0.0,66
198,18,high_opac_v,Valid,67.0,198.0,0.0,1.0,67
199,18,low_opac_i,Invalid,67.0,199.0,0.0,1.0,67
200,18,low_opac_v,Valid,67.0,200.0,0.0,1.0,67
201,18,low_opac_v,Valid,68.0,201.0,0.0,1.0,68
202,18,high_opac_v,Valid,68.0,202.0,0.1620409241221629,0.0,68
203,18,low_opac_i,Invalid,68.0,203.0,0.219421279177622,1.0,68
204,18,high_opac_v,Valid,69.0,204.0,0.0,1.0,69
205,18,low_opac_i,Invalid,69.0,205.0,0.2179828985727243,1.0,69
206,18,low_opac_v,Valid,69.0,206.0,0.1272000563209228,0.0,69
207,18,high_opac_v,Valid,70.0,207.0,0.1656878668760008,1.0,70
208,18,low_opac_v,Valid,70.0,208.0,0.132411013815764,1.0,70
209,18,low_opac_i,Invalid,70.0,209.0,0.2166035369473044,1.0,70
210,18,high_opac_v,Valid,71.0,210.0,0.1645997250063957,1.0,71
211,18,low_opac_i,Invalid,71.0,211.0,0.2152694400836237,1.0,71
212,18,low_opac_v,Valid,71.0,212.0,0.0,1.0,71
213,18,high_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,18,low_opac_i,Invalid,72.0,214.0,0.2139681856646402,1.0,72
215,18,low_opac_v,Valid,72.0,215.0,0.129965831739277,1.0,72
216,18,high_opac_v,Valid,73.0,216.0,0.0,1.0,73
217,18,low_opac_i,Invalid,73.0,217.0,0.2125712872163987,1.0,73
218,18,low_opac_v,Valid,73.0,218.0,0.0,0.0,73
219,18,low_opac_i,Invalid,74.0,219.0,0.0,0.0,74
220,18,high_opac_v,Valid,74.0,220.0,0.0,1.0,74
221,18,low_opac_v,Valid,74.0,221.0,0.1335964813335858,1.0,74
222,18,low_opac_v,Valid,75.0,222.0,0.0,1.0,75
223,18,low_opac_i,Invalid,75.0,223.0,0.2165893821089616,1.0,75
224,18,high_opac_v,Valid,75.0,224.0,0.1600196652615406,1.0,75
0,19,low_opac_i,Invalid,1.0,0.0,0.0,1.0,1
1,19,high_opac_v,Valid,1.0,1.0,0.0,1.0,1
2,19,low_opac_v,Valid,1.0,2.0,0.0,1.0,1
3,19,low_opac_v,Valid,2.0,3.0,0.01,0.0,2
4,19,low_opac_i,Invalid,2.0,4.0,0.0,1.0,2
5,19,high_opac_v,Valid,2.0,5.0,0.0,1.0,2
6,19,high_opac_v,Valid,3.0,6.0,0.01,0.0,3
7,19,low_opac_v,Valid,3.0,7.0,0.0,0.0,3
8,19,low_opac_i,Invalid,3.0,8.0,0.0,1.0,3
9,19,low_opac_i,Invalid,4.0,9.0,0.0,1.0,4
10,19,high_opac_v,Valid,4.0,10.0,0.0,1.0,4
11,19,low_opac_v,Valid,4.0,11.0,0.0,1.0,4
12,19,low_opac_v,Valid,5.0,12.0,0.441384623,1.0,5
13,19,high_opac_v,Valid,5.0,13.0,0.0,1.0,5
14,19,low_opac_i,Invalid,5.0,14.0,0.01,0.0,5
15,19,high_opac_v,Valid,6.0,15.0,0.0,1.0,6
16,19,low_opac_v,Valid,6.0,16.0,0.410491415,1.0,6
17,19,low_opac_i,Invalid,6.0,17.0,0.01,0.0,6
18,19,low_opac_v,Valid,7.0,18.0,0.0,1.0,7
19,19,low_opac_i,Invalid,7.0,19.0,0.092117228,0.0,7
20,19,high_opac_v,Valid,7.0,20.0,0.01,1.0,7
21,19,high_opac_v,Valid,8.0,21.0,0.01,0.0,8
22,19,low_opac_v,Valid,8.0,22.0,0.0,1.0,8
23,19,low_opac_i,Invalid,8.0,23.0,0.153610176,0.0,8
24,19,low_opac_v,Valid,9.0,24.0,0.352229942,1.0,9
25,19,low_opac_i,Invalid,9.0,25.0,0.210767163,0.0,9
26,19,high_opac_v,Valid,9.0,26.0,0.025852116,1.0,9
27,19,low_opac_i,Invalid,10.0,27.0,0.0,1.0,10
28,19,low_opac_v,Valid,10.0,28.0,0.337127475,1.0,10
29,19,high_opac_v,Valid,10.0,29.0,0.0,1.0,10
30,19,low_opac_i,Invalid,11.0,30.0,0.0,1.0,11
31,19,low_opac_v,Valid,11.0,31.0,0.0,1.0,11
32,19,high_opac_v,Valid,11.0,32.0,0.0,0.0,11
33,19,low_opac_i,Invalid,12.0,33.0,0.239756508,0.0,12
34,19,low_opac_v,Valid,12.0,34.0,0.0,0.0,12
35,19,high_opac_v,Valid,12.0,35.0,0.0,1.0,12
36,19,low_opac_v,Valid,13.0,36.0,0.351911905,1.0,13
37,19,low_opac_i,Invalid,13.0,37.0,0.278763343,0.0,13
38,19,high_opac_v,Valid,13.0,38.0,0.0,1.0,13
39,19,low_opac_v,Valid,14.0,39.0,0.0,1.0,14
40,19,high_opac_v,Valid,14.0,40.0,0.0,1.0,14
41,19,low_opac_i,Invalid,14.0,41.0,0.0,1.0,14
42,19,high_opac_v,Valid,15.0,42.0,0.023333375,0.0,15
43,19,low_opac_v,Valid,15.0,43.0,0.0,1.0,15
44,19,low_opac_i,Invalid,15.0,44.0,0.306650834,0.0,15
45,19,low_opac_v,Valid,16.0,45.0,0.0,0.0,16
46,19,low_opac_i,Invalid,16.0,46.0,0.0,1.0,16
47,19,high_opac_v,Valid,16.0,47.0,0.0,1.0,16
48,19,high_opac_v,Valid,17.0,48.0,0.0,1.0,17
49,19,low_opac_i,Invalid,17.0,49.0,0.0,1.0,17
50,19,low_opac_v,Valid,17.0,50.0,0.0,1.0,17
51,19,low_opac_i,Invalid,18.0,51.0,0.323697016,1.0,18
52,19,high_opac_v,Valid,18.0,52.0,0.0,1.0,18
53,19,low_opac_v,Valid,18.0,53.0,0.348407155,1.0,18
54,19,low_opac_v,Valid,19.0,54.0,0.342992072,1.0,19
55,19,low_opac_i,Invalid,19.0,55.0,0.317141183,0.0,19
56,19,high_opac_v,Valid,19.0,56.0,0.0,1.0,19
57,19,high_opac_v,Valid,20.0,57.0,0.026638774,1.0,20
58,19,low_opac_v,Valid,20.0,58.0,0.33763395,1.0,20
59,19,low_opac_i,Invalid,20.0,59.0,0.340370839,0.0,20
60,19,low_opac_i,Invalid,21.0,60.0,0.0,1.0,21
61,19,high_opac_v,Valid,21.0,61.0,0.0,0.0,21
62,19,low_opac_v,Valid,21.0,62.0,0.0,1.0,21
63,19,low_opac_i,Invalid,22.0,63.0,0.0,0.0,22
64,19,high_opac_v,Valid,22.0,64.0,0.0,1.0,22
65,19,low_opac_v,Valid,22.0,65.0,0.327927151,1.0,22
66,19,high_opac_v,Valid,23.0,66.0,0.03439633,1.0,23
67,19,low_opac_i,Invalid,23.0,67.0,0.376721554,0.0,23
68,19,low_opac_v,Valid,23.0,68.0,0.0,1.0,23
69,19,low_opac_v,Valid,24.0,69.0,0.318978663,1.0,24
70,19,high_opac_v,Valid,24.0,70.0,0.0,1.0,24
71,19,low_opac_i,Invalid,24.0,71.0,0.0,0.0,24
72,19,low_opac_i,Invalid,25.0,72.0,0.41549639,0.0,25
73,19,low_opac_v,Valid,25.0,73.0,0.0,0.0,25
74,19,high_opac_v,Valid,25.0,74.0,0.027282722,1.0,25
75,19,high_opac_v,Valid,26.0,75.0,0.0,1.0,26
76,19,low_opac_i,Invalid,26.0,76.0,0.434555072,1.0,26
77,19,low_opac_v,Valid,26.0,77.0,0.330257199,0.0,26
78,19,low_opac_i,Invalid,27.0,78.0,0.0,1.0,27
79,19,high_opac_v,Valid,27.0,79.0,0.020855362,0.0,27
80,19,low_opac_v,Valid,27.0,80.0,0.344682697,1.0,27
81,19,high_opac_v,Valid,28.0,81.0,0.032974797,0.0,28
82,19,low_opac_v,Valid,28.0,82.0,0.34117504,1.0,28
83,19,low_opac_i,Invalid,28.0,83.0,0.425508162,0.0,28
84,19,low_opac_v,Valid,29.0,84.0,0.0,1.0,29
85,19,high_opac_v,Valid,29.0,85.0,0.0,1.0,29
86,19,low_opac_i,Invalid,29.0,86.0,0.0,1.0,29
87,19,low_opac_i,Invalid,30.0,87.0,0.438065402,1.0,30
88,19,low_opac_v,Valid,30.0,88.0,0.334776104,1.0,30
89,19,high_opac_v,Valid,30.0,89.0,0.041473734,0.0,30
90,19,high_opac_v,Valid,31.0,90.0,0.0,1.0,31
91,19,low_opac_v,Valid,31.0,91.0,0.0,1.0,31
92,19,low_opac_i,Invalid,31.0,92.0,0.434406524,1.0,31
93,19,low_opac_v,Valid,32.0,93.0,0.0,1.0,32
94,19,high_opac_v,Valid,32.0,94.0,0.049515759,0.0,32
95,19,low_opac_i,Invalid,32.0,95.0,0.430725115,1.0,32
96,19,low_opac_v,Valid,33.0,96.0,0.0,1.0,33
97,19,low_opac_i,Invalid,33.0,97.0,0.0,1.0,33
98,19,high_opac_v,Valid,33.0,98.0,0.0,1.0,33
99,19,low_opac_i,Invalid,34.0,99.0,0.424192881,1.0,34
100,19,high_opac_v,Valid,34.0,100.0,0.0,0.0,34
101,19,low_opac_v,Valid,34.0,101.0,0.0,0.0,34
102,19,low_opac_i,Invalid,35.0,102.0,0.42100348,1.0,35
103,19,low_opac_v,Valid,35.0,103.0,0.333757354,1.0,35
104,19,high_opac_v,Valid,35.0,104.0,0.067066619,0.0,35
105,19,low_opac_i,Invalid,36.0,105.0,0.417997106,0.0,36
106,19,high_opac_v,Valid,36.0,106.0,0.076671244,1.0,36
107,19,low_opac_v,Valid,36.0,107.0,0.0,0.0,36
108,19,low_opac_v,Valid,37.0,108.0,0.341075278,1.0,37
109,19,high_opac_v,Valid,37.0,109.0,0.0,1.0,37
110,19,low_opac_i,Invalid,37.0,110.0,0.0,1.0,37
111,19,low_opac_v,Valid,38.0,111.0,0.33865183,1.0,38
112,19,high_opac_v,Valid,38.0,112.0,0.072218981,1.0,38
113,19,low_opac_i,Invalid,38.0,113.0,0.426874042,0.0,38
114,19,high_opac_v,Valid,39.0,114.0,0.0,1.0,39
115,19,low_opac_i,Invalid,39.0,115.0,0.437891924,1.0,39
116,19,low_opac_v,Valid,39.0,116.0,0.336376267,1.0,39
117,19,low_opac_i,Invalid,40.0,117.0,0.0,1.0,40
118,19,low_opac_v,Valid,40.0,118.0,0.0,1.0,40
119,19,high_opac_v,Valid,40.0,119.0,0.06792327,0.0,40
120,19,low_opac_i,Invalid,41.0,120.0,0.432954902,0.0,41
