trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,0,1,1446.5738339999807,1,3.0,2.262724199972581,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,557,Invalid,noise,0,2,1449.9984148999793,1,3.0,2.1955888000084087,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,signal,0,1,1453.1829337999807,1,3.0,2.245883200026583,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,noise,0,2,1456.4627831999678,1,3.0,2.2459508000174537,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Invalid,noise,0,2,1459.998762800009,1,3.0,2.7297739000059664,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,noise,0,2,1464.8619170999737,1,3.0,3.7803208000259474,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,-557,Valid,noise,0,2,1468.2055911999778,1,3.0,2.3623069999739528,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,-557,Invalid,signal,0,2,1471.53423260001,0,3.0,2.2792437000316568,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Invalid,signal,0,2,1474.9900853,0,3.0,2.5291240000515245,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,1,557,Invalid,signal,0,2,1686.7496519999695,0,3.0,10.58111359999748,True,3,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,2,-557,Valid,signal,0,2,1691.342454299971,0,3.0,2.779880399990361,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,3,1158,Valid,signal,0,2,1695.2625107999775,0,3.0,2.4965273000416346,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,4,-2274,Valid,signal,0,2,1698.7499050999759,0,3.0,2.4628384999814443,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,5,-557,Invalid,signal,0,2,1702.1106062000035,0,3.0,2.2963639000081457,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,6,-1716,Valid,noise,0,2,1705.4227655999712,1,3.0,2.162371200043708,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,7,-2274,Valid,noise,0,2,1708.5257548000081,1,3.0,2.229175199987367,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,8,-1158,Valid,noise,0,2,1711.9669912999962,1,3.0,2.345705999992788,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,9,557,Valid,noise,0,2,1715.0860889999894,1,3.0,2.129486999998335,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,10,-1158,Valid,noise,0,2,1718.1744498999906,1,3.0,2.0795737000298686,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,11,-2274,Invalid,signal,0,2,1721.422460199974,0,3.0,2.3133503000135534,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,12,557,Valid,signal,0,2,1724.574312599958,0,3.0,2.312131999991834,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,13,1716,Valid,signal,0,1,1728.0460045000073,1,3.0,2.2460327000007965,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,14,-2274,Valid,noise,0,2,1731.2147119999863,1,3.0,2.512535999994725,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,15,1716,Invalid,signal,0,1,1734.7183229000075,1,3.0,2.3127058999962173,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,16,-557,Valid,signal,0,1,1743.9335943000042,1,3.0,8.932115799980238,True,4,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,17,-557,Valid,signal,0,1,1748.1098673999659,1,3.0,2.595762000011746,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,18,2274,Valid,noise,0,2,1755.4225602999795,1,3.0,6.530349700013176,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,19,-2274,Valid,noise,0,2,1759.3899155000108,1,3.0,2.546524600009434,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,20,-1716,Invalid,signal,0,1,1764.8616178999655,1,3.0,4.480411100026686,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,21,557,Invalid,noise,0,2,1768.2060593999922,1,3.0,2.5788848999654874,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,22,1716,Valid,signal,0,1,1771.7588133999961,1,3.0,2.213196699973196,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,23,557,Valid,signal,0,2,1776.9421262000105,0,3.0,4.64641779998783,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,24,-557,Valid,noise,0,2,1781.166665399971,1,3.0,3.162834699964151,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,25,-1716,Valid,signal,0,1,1784.7981305999565,1,3.0,2.246166799974162,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,26,-557,Valid,noise,0,2,1788.6382593999733,1,3.0,3.2634757000487298,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,27,-1716,Valid,signal,0,1,1792.4947810999583,1,3.0,2.462463000032585,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,28,-1158,Valid,noise,0,2,1795.8069563999888,1,3.0,2.595903499983251,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,29,-557,Valid,signal,0,2,1799.4702252999996,0,3.0,2.3963699000305496,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,30,-2274,Valid,signal,0,2,1805.0056133999606,0,3.0,4.496577300014906,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,31,1158,Valid,signal,0,1,1809.9988941999618,1,3.0,3.9633336999686435,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,32,-557,Valid,noise,0,2,1815.21387159999,1,3.0,4.363576900039334,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,33,-557,Valid,noise,0,2,1818.8782038000063,1,3.0,2.812874399998691,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,34,1716,Valid,signal,0,1,1822.4947774999891,1,3.0,2.3458517999970354,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,35,1716,Valid,signal,0,1,1825.86987699999,1,3.0,2.479141899966635,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,36,1158,Valid,noise,0,2,1831.4066825999762,1,3.0,4.4973563000094146,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,37,-2274,Valid,noise,0,2,1834.8945316000027,1,3.0,2.412167100002989,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,38,-1158,Valid,signal,0,1,1838.2061869999743,1,3.0,2.229012799973134,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,39,-557,Valid,signal,0,2,1841.678040699975,0,3.0,2.5136800999753177,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,40,-557,Invalid,signal,0,2,1844.94195030001,0,3.0,2.278826499998104,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,41,2274,Valid,signal,0,2,1848.4461914999993,0,3.0,2.7123776999651454,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,42,-2274,Valid,signal,0,2,1852.0303672999726,0,3.0,2.396198100002948,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,43,-2274,Invalid,signal,0,2,1855.3423612999613,0,3.0,2.2628831999609247,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,44,-557,Valid,signal,0,2,1858.6066058999859,0,3.0,2.1297629000036977,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,45,2274,Valid,noise,0,2,1863.8866656000027,1,3.0,4.396463399985805,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,46,1158,Valid,noise,0,2,1870.6061141999671,1,3.0,5.797164399991743,True,3,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,47,-1716,Valid,noise,0,2,1874.0138447000063,1,3.0,2.296512899978552,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,48,2274,Valid,noise,0,2,1877.2137211000081,1,3.0,2.2120263999677263,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,49,-1716,Valid,noise,0,2,1880.3985653999844,1,3.0,2.063050299999304,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,50,1158,Invalid,signal,0,1,1883.821655399981,1,3.0,2.5122728000278585,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,51,2274,Valid,signal,0,2,1890.6702490999596,0,3.0,5.947471100022085,True,3,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,52,1158,Invalid,noise,0,2,1894.174090799992,1,3.0,2.546094199991785,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,53,2274,Valid,signal,0,2,1899.310320199991,0,3.0,4.163536999956705,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,54,2274,Valid,noise,0,2,1902.8782234999817,1,3.0,2.4130761000560597,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,55,1158,Valid,noise,0,2,1906.2386827999726,1,3.0,2.645581500022672,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,56,-1716,Valid,noise,0,2,1909.7420591000118,1,3.0,2.129695899959188,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,57,-557,Valid,signal,0,2,1912.958837299957,0,3.0,2.1786456999834627,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,58,-1716,Valid,signal,0,1,1916.14298949996,1,3.0,2.1131231000181288,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,59,557,Valid,noise,0,2,1921.1188719999627,1,3.0,4.196744100016076,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,60,-1158,Valid,signal,0,1,1924.3659107999993,1,3.0,2.0125896999961697,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,61,-1158,Valid,noise,0,2,1927.4710314999684,1,3.0,2.1961708999588154,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,62,-1158,Valid,noise,0,2,1932.3664735999773,1,3.0,3.929791600035969,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,63,-557,Valid,noise,0,2,1935.5348447999568,1,3.0,2.146695999952499,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,64,1716,Valid,signal,0,1,1938.7022462000023,1,3.0,2.095474900037516,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,65,-2274,Invalid,noise,0,2,1941.950318599993,1,3.0,2.3790133000002243,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,66,-557,Invalid,noise,0,2,1945.198937899957,1,3.0,2.2459480999968946,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,67,1716,Valid,noise,0,2,1948.494317499979,1,3.0,2.329444900038652,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,68,2274,Valid,signal,0,2,1953.6308573000133,0,3.0,4.03067889995873,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,69,2274,Invalid,noise,0,2,1956.7338122999645,1,3.0,2.161796599975787,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,70,557,Valid,noise,0,2,1959.9344802999985,1,3.0,2.062419800029602,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,71,2274,Valid,signal,0,2,1963.1176812999765,0,3.0,2.062893800029997,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,72,557,Valid,noise,0,2,1966.014455299999,1,3.0,1.962692999979481,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,73,-557,Valid,noise,0,2,1968.9901985999895,1,3.0,1.9123741000075825,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,74,-1158,Valid,noise,0,2,1971.8220303999842,1,3.0,1.9125946999993175,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,75,-2274,Valid,signal,0,2,1974.862432199996,0,3.0,1.9627563999965787,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,76,-557,Valid,signal,0,2,1978.3025514999754,0,3.0,2.4461453999974765,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,77,1716,Valid,signal,0,1,1981.3584802999976,1,3.0,2.0959460999583825,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,78,1716,Valid,noise,0,2,1984.4137989999726,1,3.0,2.163041300023906,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,79,1158,Valid,noise,0,2,1987.6140517999884,1,3.0,2.1296480000019073,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,80,557,Valid,signal,0,2,1991.1183512000134,0,3.0,2.445261600019876,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,81,-2274,Valid,noise,0,2,1994.3343781000003,1,3.0,2.162632899999153,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,82,557,Valid,signal,0,2,1997.3899491999764,0,3.0,2.0297630000277422,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,83,-2274,Valid,noise,0,2,2000.9424117999733,1,3.0,2.678916900011245,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,84,-1716,Valid,signal,0,1,2004.1583402999677,1,3.0,2.1298286000383087,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,85,1158,Valid,signal,0,1,2007.262820700009,1,3.0,2.478970500000287,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,86,-1158,Valid,signal,0,1,2010.765834699967,1,3.0,2.1124470999930054,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,87,2274,Valid,signal,0,2,2013.9341618999606,0,3.0,2.179458800004795,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,88,557,Invalid,signal,0,2,2017.1507512999815,0,3.0,2.1796824999619275,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,89,-1158,Invalid,signal,0,1,2020.1903762999573,1,3.0,2.0952404999989085,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,90,-1716,Invalid,noise,0,1,2023.582219999982,0,3.0,2.346269499976188,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,91,557,Valid,signal,0,1,2026.8463879000046,1,3.0,2.2460438000271097,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,92,-1158,Valid,noise,0,2,2030.1106674000039,1,3.0,2.3293511000229046,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,93,-2274,Valid,signal,0,2,2033.2783442999935,0,3.0,2.0297358999960124,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,94,2274,Valid,signal,0,1,2036.5268675999832,1,3.0,2.3123183000134304,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,95,1158,Valid,noise,0,2,2039.7907238999614,1,3.0,2.2633110000169836,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,96,2274,Valid,noise,0,2,2042.8787353999796,1,3.0,2.079146199976094,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,97,557,Invalid,noise,0,2,2045.8869205999654,1,3.0,2.0620288999634795,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,98,1158,Valid,signal,0,1,2048.941847399983,1,3.0,1.929559700016398,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,99,1716,Valid,signal,0,1,2051.9345764999744,1,3.0,2.095894700032659,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,100,557,Valid,noise,0,2,2054.9907647999935,1,3.0,2.078928700007964,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,101,1158,Invalid,noise,0,2,2058.126851000008,1,3.0,2.095787400030531,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,102,-1716,Valid,signal,0,1,2061.406144999957,1,3.0,2.229300700011663,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,103,1158,Valid,noise,0,2,2064.574553499988,1,3.0,2.179541799996514,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,104,557,Valid,noise,0,2,2067.66269019997,1,3.0,2.0625570000265725,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,105,-557,Valid,noise,0,2,2070.5746749999817,1,3.0,1.9794457000098191,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,106,-1158,Valid,signal,0,1,2073.6621866999776,1,3.0,1.9961994999903254,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,107,-1716,Valid,signal,0,2,2076.7659779000096,0,3.0,2.1119715999811888,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,108,1716,Valid,noise,0,2,2079.8860347999725,1,3.0,2.1966126000043005,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,109,-1158,Invalid,noise,0,2,2083.0548513999674,1,3.0,2.095526200020686,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,110,557,Valid,signal,0,2,2086.25503999996,0,3.0,2.1958428000216372,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,111,-2274,Valid,signal,0,2,2089.5663568999735,0,3.0,2.3461694000288844,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,112,1716,Invalid,noise,0,2,2092.7019384999876,1,3.0,2.0459420999977738,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,113,-1158,Invalid,noise,0,2,2095.774111100007,1,3.0,2.16258140001446,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,114,1158,Valid,noise,0,2,2098.8459311999613,1,3.0,1.996611499984283,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,115,1716,Valid,noise,0,2,2101.694400999986,1,3.0,1.9459269999642856,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,116,-557,Valid,noise,0,2,2104.7825015999842,1,3.0,1.978492800029926,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,117,1158,Valid,signal,0,1,2107.982775499986,1,3.0,2.279376399994362,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,118,1158,Valid,noise,0,2,2111.213838899974,1,3.0,2.2297328999848105,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,119,-1158,Valid,signal,0,2,2114.5267849999946,0,3.0,2.328893300029449,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,120,1158,Valid,signal,0,1,2117.678701800003,1,3.0,2.0292707000044174,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,121,-2274,Valid,signal,0,2,2120.8147535999888,0,3.0,2.1123461999814026,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,122,-1716,Valid,signal,0,1,2123.9508596999804,1,3.0,2.179533899994567,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,123,557,Valid,noise,0,2,2127.00612049998,1,3.0,2.0294969000387937,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,124,-1716,Valid,noise,0,2,2130.2705354999634,1,3.0,2.2460121999611147,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,125,2274,Invalid,signal,0,2,2133.5496678999625,0,3.0,2.2623268000315875,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,126,-2274,Valid,noise,0,2,2136.686002100003,1,3.0,2.4796822000062093,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,127,557,Valid,signal,0,2,2140.2547182000126,0,3.0,2.2627500999951735,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,128,1716,Invalid,signal,0,1,2143.390881099971,1,3.0,2.062589500041213,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,129,-1158,Valid,signal,0,1,2146.349916999985,1,3.0,2.196090300043579,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,130,1158,Valid,signal,0,1,2149.567091499979,1,3.0,2.062454600003548,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,131,-557,Valid,signal,0,1,2152.7344676000066,1,3.0,2.1294992999755777,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,132,1716,Valid,noise,0,2,2155.870631699974,1,3.0,2.0793139000306837,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
