trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,stair_response_correct,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,,94,-2274,Invalid,noise,-45,2,1.3531764999497682,1,1.0,2.6617074999958277,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,96,-1716,Valid,signal,-45,2,3.9218490999192,0,1.0,5.230383699992672,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,98,1158,Valid,signal,-45,2,1.253906900063157,0,2.0,2.562283899867907,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,100,-1716,Valid,noise,45,2,2.0208781000692397,1,2.0,3.329575000097975,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,102,-1158,Invalid,noise,-45,2,1.8373511000536382,1,2.0,3.146061899838969,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,104,2274,Valid,noise,45,2,1.270884099882096,1,2.0,2.579638099996373,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,106,1158,Valid,signal,45,1,1.170505799818784,1,3.0,2.4789156999904662,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,108,-557,Valid,signal,45,1,0.7537714999634773,1,3.0,2.06247580004856,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,110,-2274,Valid,noise,45,2,0.9704601000994444,1,2.0,2.279069700045511,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,112,-557,Valid,signal,-45,1,1.9547659000381827,1,1.0,3.2631408001761883,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,114,-2274,Valid,noise,45,2,1.4203816000372171,1,1.0,2.7291129000950605,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,116,-2274,Valid,noise,-45,2,1.054736000020057,1,1.0,2.362995499977842,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,118,1716,Valid,signal,45,2,1.4532107999548316,0,2.0,2.7618577999528497,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,120,1158,Valid,noise,-45,2,1.1038355000782758,1,2.0,2.4122510999441147,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,122,1158,Invalid,signal,-45,1,3.1050726999528706,1,2.0,4.413705100072548,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,124,1716,Valid,signal,45,2,1.6371792999561876,0,2.0,2.9458481001202017,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,126,1158,Invalid,noise,45,1,1.604147900128737,0,2.0,2.9127403998281807,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,128,1716,Invalid,signal,45,2,3.8052262999117374,0,1.0,5.113846799824387,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,130,-557,Invalid,signal,-45,1,1.387366099981591,1,2.0,2.6959776000585407,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,132,-2274,Valid,noise,45,2,1.1537791001610458,1,1.0,2.462438500020653,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,134,557,Valid,signal,-45,2,1.2042404999956489,0,3.0,2.512901799986139,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,136,1716,Valid,signal,-45,2,1.086907499935478,0,2.0,2.3955656001344323,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,138,557,Valid,noise,45,2,1.0035582999698818,1,3.0,2.312294499948621,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,140,-1158,Valid,signal,45,1,1.6544346997980028,1,2.0,2.9629017000552267,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,142,1716,Invalid,noise,45,2,2.3548198000062257,1,1.0,3.663462300086394,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,144,-1716,Valid,noise,45,2,1.2033491001930088,1,1.0,2.51210690010339,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,146,1716,Valid,noise,-45,2,1.287391599966213,1,1.0,2.596036500064656,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,148,-557,Valid,signal,45,1,0.920812799828127,1,3.0,2.229448099853471,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,150,1158,Valid,noise,45,2,4.90501040010713,1,2.0,6.2134673001710325,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,152,-557,Valid,noise,-45,2,1.0710377001669258,1,2.0,2.3794295999687165,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,154,2274,Valid,signal,-45,1,0.903302300022915,1,2.0,2.2118311000522226,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,156,1158,Valid,signal,-45,1,1.7376874999608845,1,2.0,3.0465745001565665,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,158,1716,Valid,signal,-45,2,1.9964731000363827,0,2.0,7.6308315000496805,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,160,-2274,Valid,noise,45,2,2.204453800106421,1,1.0,3.5127880999352783,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,162,557,Valid,signal,45,1,2.3208389000501484,1,3.0,3.629416200099513,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,164,557,Valid,noise,-45,2,1.1206294000148773,1,2.0,2.42899790010415,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,166,2274,Valid,noise,-45,2,2.554589900188148,1,1.0,3.86310279997997,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,168,2274,Valid,noise,45,2,3.4059782999102026,1,1.0,4.71413390012458,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,170,-557,Valid,noise,-45,2,0.8862727999221534,1,3.0,2.1949922000057995,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,172,-2274,Invalid,noise,45,2,0.9880625999066979,1,1.0,2.2964270999655128,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,174,1158,Valid,noise,-45,2,1.1196008999831975,1,2.0,2.4285079000983387,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,176,-1158,Valid,noise,-45,2,1.954373000189662,1,2.0,3.263049899833277,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,178,557,Valid,signal,-45,2,1.437331800116226,0,2.0,2.7459254001732916,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,180,1158,Invalid,signal,-45,2,2.1048240999225527,0,1.0,3.4133437999989837,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,182,1716,Valid,noise,45,2,1.1872968999668956,1,2.0,2.495597400004044,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,184,-1716,Valid,signal,-45,2,0.9871033001691103,0,2.0,2.2956173000857234,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,186,1716,Invalid,noise,45,2,1.6707838999573141,1,1.0,2.9792388000059873,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,188,1158,Valid,noise,-45,2,1.3204342001117766,1,2.0,2.6290009999647737,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,190,-1716,Valid,noise,45,2,1.1206918000243604,1,2.0,2.429279300151393,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,192,-1716,Valid,signal,45,2,2.0876679001376033,0,2.0,3.396065999986604,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,194,-2274,Invalid,signal,-45,2,1.4373493001330644,0,1.0,2.746070900000632,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,196,557,Valid,signal,-45,2,0.9371398999355733,0,3.0,2.245883099967614,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,198,-557,Valid,signal,-45,1,1.238128200173378,1,2.0,2.546307499986142,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,200,-1158,Valid,signal,45,1,0.9372043001931161,1,3.0,2.245486499974504,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,202,-2274,Valid,signal,45,2,1.320234099868685,0,2.0,2.6290279999375343,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,204,-1158,Invalid,signal,-45,1,2.554622899973765,1,1.0,3.8634027999360114,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,206,1158,Valid,noise,45,2,1.0876835000235587,1,2.0,2.396041000029072,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,208,-2274,Valid,noise,-45,2,1.1203318999614567,1,2.0,2.428948399843648,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,210,-2274,Valid,signal,-45,1,1.2709449999965727,1,1.0,2.579706999938935,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,212,-557,Valid,signal,45,1,1.2703825999051332,1,3.0,2.5787949000950903,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,214,557,Valid,signal,45,2,3.704991600010544,0,2.0,5.013624900020659,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,216,557,Valid,noise,-45,2,1.7542844000272453,1,3.0,3.0627254999708384,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,218,1716,Valid,signal,-45,2,1.1540314999874681,0,2.0,2.4623688000719994,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,220,2274,Valid,noise,-45,2,2.2374149998649955,1,2.0,3.546040899818763,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,222,-2274,Valid,signal,-45,2,2.1379430999513716,0,2.0,3.4465421000495553,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,224,557,Valid,signal,45,1,1.6547927998472005,1,2.0,2.96323430002667,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,226,-1716,Valid,noise,45,2,1.9203147999942303,1,2.0,3.2286986000835896,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,228,1158,Valid,signal,-45,2,1.8543595999944955,0,2.0,3.162984399823472,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,230,-2274,Valid,noise,45,2,1.0210820001084358,1,1.0,2.3296183000784367,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,232,-1158,Valid,signal,45,1,1.13705509994179,1,2.0,2.445597100071609,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,234,557,Valid,noise,45,2,1.1705745998769999,1,2.0,2.478909899946302,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,236,557,Invalid,noise,45,2,2.2042062000837177,1,2.0,3.512849299935624,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,238,557,Valid,signal,-45,2,0.9707418000325561,0,3.0,2.2792295999825,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,240,-1716,Valid,signal,45,2,1.0374972999561578,0,2.0,2.3462102999910712,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,242,-557,Invalid,noise,45,2,1.4208815000019968,1,3.0,2.7292627000715584,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,244,1158,Valid,noise,-45,2,1.0203007000964135,1,2.0,2.3288352000527084,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,246,-2274,Invalid,signal,-45,2,2.7110236999578774,0,1.0,6.897931900108233,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,248,1158,Valid,signal,-45,2,3.7216521000955254,0,2.0,5.030279300175607,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,250,1716,Valid,signal,-45,2,2.6215023999102414,0,1.0,3.9300775001756847,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,252,-1158,Valid,noise,-45,2,1.5545431000646204,1,2.0,2.862801300128922,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,254,2274,Invalid,signal,-45,2,2.354350700043142,0,1.0,3.6628857001196593,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,256,1716,Valid,noise,45,2,1.1704693001229316,1,2.0,2.4790020000655204,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,258,1158,Invalid,noise,-45,2,2.0547229999210685,1,1.0,3.36314499983564,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,260,2274,Valid,signal,45,2,1.6202344000339508,0,2.0,2.9288363999221474,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,262,557,Valid,noise,45,2,1.0199067001231015,1,3.0,2.328541399911046,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,264,-1158,Valid,signal,45,1,2.838222699938342,1,2.0,4.146844899980351,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,266,1158,Valid,noise,45,2,1.2872679999563843,1,2.0,2.596026400104165,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,268,1158,Valid,noise,-45,2,0.9707871000282466,1,2.0,2.278997699962929,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,270,-1158,Invalid,noise,-45,2,1.7540863999165595,1,2.0,3.062529999995604,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,272,-557,Valid,noise,45,2,1.0709029000718147,1,3.0,2.379441099939868,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,274,1716,Valid,noise,45,2,1.0707028000615537,1,2.0,2.3793705999851227,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,276,-1158,Valid,signal,45,1,1.053662700112909,1,3.0,2.3620918998494744,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,278,-1716,Valid,noise,-45,2,1.153744300128892,1,2.0,2.4622702999040484,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,280,1158,Valid,signal,45,1,2.004527800017968,1,2.0,3.3130061000119895,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,282,2274,Valid,signal,-45,2,1.6880026999861002,0,1.0,2.9964158998336643,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,284,2274,Invalid,signal,-45,2,1.4377590999938548,0,1.0,2.7461482000071555,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,286,1158,Valid,signal,45,1,1.1533735999837518,1,2.0,2.462018100079149,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,288,-1158,Valid,noise,45,2,2.05444149998948,1,2.0,3.3628865000791848,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,290,-557,Valid,signal,-45,2,3.771435200003907,0,2.0,5.080287300050259,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,292,2274,Valid,noise,-45,2,1.2702615999151021,1,2.0,2.578757300041616,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,294,1716,Valid,noise,-45,2,1.1038998998701572,1,1.0,2.4125099000521004,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,296,-557,Valid,noise,45,2,1.137170400004834,1,3.0,2.446036000037566,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,298,1158,Valid,noise,-45,2,0.9871123000048101,1,2.0,2.295557399978861,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,300,-1716,Valid,signal,-45,2,1.2042779999319464,0,1.0,2.512689600000158,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,302,-557,Valid,signal,-45,2,0.9540393999777734,0,3.0,2.2625043001025915,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,304,1716,Valid,signal,-45,2,1.1207138998433948,0,2.0,2.4291407000273466,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,306,2274,Valid,noise,-45,2,1.320519199827686,1,1.0,2.6292131999507546,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,308,-1716,Invalid,noise,45,2,1.5712773001287133,1,1.0,2.879452200140804,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,310,2274,Valid,signal,45,2,2.620775999967009,0,1.0,3.9295434998348355,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,312,-557,Valid,noise,-45,2,0.9372558000031859,1,3.0,2.2458368001971394,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,314,-557,Invalid,signal,45,1,1.954305299790576,1,2.0,3.262957999948412,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,316,-557,Valid,noise,-45,2,1.1036527000833303,1,3.0,2.412231700029224,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,318,1716,Valid,signal,45,2,1.2374523999169469,0,2.0,2.546032499987632,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,320,-2274,Valid,signal,-45,2,1.07054050010629,0,2.0,2.379259099951014,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,322,-2274,Valid,signal,45,2,1.8376618998590857,0,1.0,3.1462062001228333,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,324,-1158,Valid,signal,-45,1,1.1036952999420464,1,2.0,2.412351599894464,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,326,-1716,Invalid,noise,45,2,1.6206674000713974,1,3.0,2.9294622000306845,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,328,-1716,Valid,signal,-45,2,1.6046277999412268,0,1.0,2.9129033000208437,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,330,1716,Valid,noise,-45,2,1.0044662000145763,1,2.0,2.3127035999204963,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,332,-1158,Valid,noise,45,2,2.321362799964845,1,2.0,3.629644599976018,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,334,-2274,Valid,signal,-45,2,1.8867967000696808,0,1.0,3.1956187000032514,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,336,1158,Valid,signal,-45,1,1.1207902999594808,1,2.0,2.429273300105706,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,338,-2274,Valid,signal,45,2,0.9372425000183284,0,2.0,2.2456766001414508,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,340,557,Valid,signal,-45,2,1.0209873002022505,0,1.0,2.329573600087315,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,342,-1716,Invalid,signal,45,2,1.953601400135085,0,1.0,3.262243499979377,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,344,2274,Valid,noise,45,2,1.3369078000541776,1,1.0,2.645657900022343,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,346,557,Invalid,signal,-45,1,1.5544340999331325,1,2.0,2.8630425001028925,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,348,-1716,Valid,signal,45,2,2.2212402999866754,0,2.0,3.5296026000287384,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,350,2274,Valid,signal,-45,2,1.3044380000792444,0,2.0,2.612654199823737,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,352,557,Invalid,noise,-45,2,1.636875499971211,1,2.0,2.9456513000186533,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,3,1158,Invalid,noise,-45,2,2.4923396001104265,1,1.0,3.8010941999964416,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,6,1716,Valid,noise,-45,2,1.219989099772647,1,2.0,2.529021800030023,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,9,-2274,Invalid,noise,45,2,1.5370696000754833,1,1.0,2.8460558999795467,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,12,-1716,Invalid,noise,45,2,1.3211770998314023,1,1.0,2.630293799797073,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,15,-1158,Valid,noise,45,2,1.6363443001173437,1,2.0,2.945150699932128,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,18,-557,Valid,noise,45,2,1.6535551000852138,1,2.0,2.962588499998674,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,21,2274,Valid,noise,45,2,1.8370511000975966,1,1.0,3.1459820000454783,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,24,557,Valid,noise,45,2,0.8870997000485659,1,3.0,2.196146200178191,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
